n,u,y
0,-1.103338449065532,-0.03674175634892884
1,-0.7250246402444398,-0.17047728216686914
2,-0.7818052573180567,-0.37567611710507953
3,0.2669758563943925,-0.5581562874047263
4,-0.24858072943889084,-0.4913992974057737
5,0.12648305151184983,-0.5328559269716557
6,0.8430425708043379,-0.28983360478449893
7,0.8579365494757685,-0.13670148568512006
8,0.47518364194858514,0.14107402894943938
9,-0.4507685980824168,0.36113766420528365
10,-0.7549322818237513,0.3276260126943392
11,-0.8148141073390911,0.030327255489082217
12,-0.3438548577942607,-0.09763295297124047
13,-0.05138009378693365,-0.20995153941427858
14,-0.972273677374357,-0.33722198047849206
15,-1.1344875329570228,-0.5877572425019569
16,0.30570521940427436,-0.7261215431174373
17,-1.8516850300587613,-0.8317743359300301
18,-0.1770535081731753,-0.8762064136064853
19,0.42582566727720134,-0.9199386474384883
20,-0.9853556064014685,-0.6643478231878356
21,-1.1129541306361368,-0.7801333945334116
22,-0.7606260324368407,-0.7386653996331343
23,0.6480245888364551,-0.7883305204929566
24,-0.12983135641150817,-0.6289262081500836
25,-1.8695972328417114,-0.5906985527137818
26,-0.42334910981158214,-0.6852331490402037
27,1.013896799797998,-0.7387374311267955
28,0.983715344494681,-0.5949634988413406
29,0.6300419507298725,-0.15316706917184542
30,-0.23805880511791805,0.12714438564273578
31,-1.8449398759528108,0.15461504537033513
32,0.16957772908778576,-0.04887829632807493
33,-0.17597776424923472,-0.2484995945305284
34,0.07679986448808807,-0.23813811842802327
35,1.5423041109956315,-0.20544943953050282
36,0.18368353864928177,0.08252785792462276
37,0.2763338112116042,0.24692307486232654
38,0.60509748714115,0.3473483976533624
39,-0.25656890687358347,0.46710026815987465
40,-0.6643563363880756,0.36672184561733223
41,-0.7373730463555963,0.1498850751705595
42,0.7669664848521094,-0.02542416912976211
43,0.5045526940525952,-0.00740571552222994
44,-0.48954647183368644,0.06207981273099535
45,1.152695318344823,0.07135470473549055
46,0.1843314807437683,0.13668171614717606
47,-1.3402183858497783,0.24749771103502854
48,0.6058789654488664,0.1047188522309441
49,-0.13948567840174828,-0.01456507315734052
50,-1.3288018246050828,-0.07673431901079074
51,0.5154848458324957,-0.1863799723013204
52,-0.3448165176946628,-0.26783581988543187
53,-0.3923426027377626,-0.20124171185015194
54,0.5898959165637815,-0.25136745433926394
55,-2.192496725059042,-0.36006690224816373
56,-1.2773002232819268,-0.6477827511186892
57,-0.424520173132984,-0.7613197669267199
58,0.2491635754284672,-0.8079020292190832
59,-0.6651072836012581,-0.8911322024646746
60,-0.9967172399235361,-0.8129937121288029
61,-1.05242308652736,-0.8818273462309311
62,-0.11729315387593296,-0.864229908059756
63,0.6750199304550224,-0.916264199262003
64,-1.4500021129549956,-0.6639572746848291
65,-2.0803790092492207,-0.7615528063890914
66,-0.29737617711179,-0.9632207034744232
67,-0.38201813147946434,-1.0472291850542954
68,-0.908980457498656,-1.0764358117376596
69,0.6117427657792405,-0.9409528809794787
70,0.8046315867376995,-0.6814515523994142
71,-0.5641675681698397,-0.42945991206776396
72,-0.3444514077774843,-0.32886896545435185
73,0.5700291999725056,-0.1304191394115394
74,-0.42921262053906933,-0.13474708308822236
75,-1.4031443828994126,-0.0691951899921934
76,-0.06756824481107009,-0.35055633252431984
77,-0.9042325062053423,-0.39136053204831156
78,0.3252800511826809,-0.5098126210080663
79,-0.5051739064583474,-0.6240698220391807
80,-0.1891522373142775,-0.5381196456140721
81,0.5194133345299351,-0.3346855831327545
82,-0.1248190966291536,-0.15501823535368842
83,-0.6340162182175496,-0.18262343404230405
84,-1.0064568989289748,-0.2731395462409141
85,1.7210699849259294,-0.3652331385468273
86,1.106608606494993,-0.1402489402952746
87,-1.5036527644151223,0.1146745986586919
88,-1.052435432782002,0.04918478480568966
89,0.5840120426474756,-0.17601960676108588
90,-0.588364848256607,-0.2135401188953657
91,0.015163412593471346,-0.24151886878217893
92,0.814011590869202,-0.31395666790061194
93,0.12878910185462017,-0.09454208133521547
94,-0.1292163770236938,-0.0003438930417188832
95,-0.47359920099725056,0.021312456936861325
96,-0.08642260519711173,-0.03726267325295705
97,0.38668425876103063,-0.024687410273339917
98,1.7347666007652345,0.06370667071910648
99,1.0650031126157338,0.37723026017146766
100,-0.19944702852059917,0.6620775231518429
101,0.9165646857829437,0.6545054594569927
102,0.11714239198880873,0.7417934863154277
103,-1.4813830831122459,0.568459544946541
104,-0.10665150628305381,0.2611354027748081
105,0.9946871517023675,0.0810745636591624
106,-0.5963627681016923,0.027770212533642633
107,0.9359904254410167,0.000145631295116036
108,-0.306682928808508,0.10607516748220502
109,0.026489954793239873,0.1506882264039198
110,-1.1911495707048543,0.027129396507960476
111,2.070178576907857,-0.0102115218689124
112,0.45343721403099296,0.1379633700885752
113,1.0084298012263986,0.4046422924484168
114,-0.45270930001215465,0.530922382228558
115,-1.4634046256774276,0.3811274007578299
116,1.2116085712575098,0.2248798925344483
117,-0.7118646310438451,0.17450379891837148
118,1.6520524733174164,0.13327002697566492
119,-0.17110217265022565,0.18910396029555732
120,1.6245307254155992,0.47109831005646297
121,-0.729026789973159,0.5522267451333599
122,-1.7639888325452324,0.4371545002039926
123,0.6980904951278644,0.1820241842694414
124,-0.06804879593383435,-0.030796739704872185
125,-0.002720664561803098,-0.02746824291485401
126,1.048707774064752,-0.04107660072308392
127,-0.882152891241983,0.11832030808232885
128,-1.294630313879628,-0.01759690749227054
129,-1.1684366858566861,-0.3584413758137049
130,-1.6821666273617666,-0.6601561984191192
131,-1.8086221119765802,-0.9624712998451795
132,-1.285238939962188,-1.3237669935480132
133,-0.974003651952987,-1.5074777032573596
134,-0.45893513264996116,-1.7477265982824886
135,-1.2143607775279341,-1.5272304071641507
136,-0.14966600153317874,-1.4883286989174764
137,0.7312469010153925,-1.250321459811705
138,-0.25173928382442434,-0.895324161511218
139,0.3796369838510259,-0.5643963951392501
140,-0.9573409048383371,-0.4178431873285907
141,0.23714513727312567,-0.29254319454280403
142,0.40413649471524277,-0.21725981903595085
143,-0.7182034035162363,-0.0898887660517004
144,-1.6152415653116443,-0.2339341253429852
145,-0.28312493043636877,-0.3919940757487372
146,-0.11770311399363657,-0.6077525235446218
147,1.3019772499079028,-0.5594249187260466
148,-0.542570905763427,-0.33148311385973384
149,1.4860886807315785,-0.20438269524718627
150,-2.540753426948801,0.04236041291194412
151,-0.4669225615566299,-0.15745521403988988
152,-0.6568150771120203,-0.41109695677791924
153,-0.5546624890218637,-0.6672017556263259
154,-0.7070578934344519,-0.7300525458359529
155,-0.23243248325967733,-0.6627850123378048
156,1.4393506485506713,-0.6133642582709881
157,-0.33998176288110804,-0.42309287156699804
158,0.9880250645002019,-0.1223098785317144
159,-0.2865147017550687,0.03683079243100389
160,-0.0854321476634076,0.1418275258923717
161,-2.5435263510795427,0.006407930220293942
162,-0.1082895896106206,-0.26303382164493944
163,0.40402191278219246,-0.47628971511312856
164,-1.3201742396194003,-0.5335673111416673
165,-0.8003183808902133,-0.6062360998054702
166,-1.0418078020668382,-0.8053777389366847
167,1.8951476562581178,-0.7670144830180653
168,-1.1691941554025185,-0.6503340378928966
169,-0.9135364747809134,-0.5120418722752449
170,-2.882348147569897,-0.6181957081653741
171,-1.7627596822261695,-1.1570718386241905
172,-0.001575182240535898,-1.3229163980225613
173,-1.469144600430849,-1.4932372239297058
174,-2.9343345439050923,-1.568041030912173
175,-0.49793476681400045,-1.8169551229641618
176,-0.11154801534069288,-1.8343903386764837
177,0.04982319975605553,-1.6039014992041343
178,0.1491899893258526,-1.2484944654977481
179,-0.8148030555046061,-0.917888925695872
180,2.548770976055807,-0.6133087896305468
181,-0.7642173280083616,-0.1810063141992969
182,0.22054299729033564,0.14719802261487333
183,-1.4689320993384976,0.13744536305040536
184,-0.8288537386009417,-0.04465915583541419
185,-1.7223258374684915,-0.31441656118139427
186,-0.0032658359721207332,-0.6471297243178697
187,-0.6092694249410624,-0.7595972733845112
188,-1.2041714869103144,-0.9441459841156226
189,-2.191625389776598,-1.1493292132742694
190,0.3303702761325989,-1.270264386557966
191,0.5951425729215735,-1.235367281654012
192,0.6140235898285351,-0.8842336151412651
193,-0.2949284472390533,-0.4835330779104818
194,0.4782446396669524,-0.2265971731685517
195,0.6968138429808941,-0.0722601158148382
196,0.30416610763300433,0.1883044839793045
197,1.2196720908409397,0.38503101787807537
198,-0.351120695988252,0.5152739663578029
199,0.016186666247721946,0.4774877177951688
200,-1.6832511224903048,0.3995912808962997
201,1.8877821978122715,0.15794174072041486
202,-0.9132681233112661,0.16212994000753855
203,0.15405624026473005,0.040953544308666864
204,0.46098246523626235,0.02005399728435096
205,-0.9602659455891173,0.03168389142143187
206,-0.19540920288306038,-0.04901892309086703
207,0.5313527752127596,-0.051503852017834015
208,-0.2377473425875988,-0.1331576676594526
209,-0.4415467334371591,-0.041785656300953655
210,-0.45237159787782594,-0.14489201372998547
211,-0.8374484455576834,-0.2971166619232481
212,-0.3007629936630539,-0.4719914982133593
213,0.23174662947446928,-0.4240866151210017
214,0.32239716092676524,-0.3829329563656083
215,0.9564286697272291,-0.19611004285762101
216,-0.07028496322481122,0.0028431563022870924
217,-0.6253896470252689,0.1283705585121245
218,0.7166365135824909,0.09282893778153867
219,0.23264020071884306,0.14590435515745484
220,0.8800570948741432,0.22817081771398326
221,0.07753531384262037,0.39617350269503104
222,0.4223207306512584,0.35023530683253595
223,0.28473800722111225,0.47563660369768296
224,0.6210399937129013,0.4733044848332838
225,-1.0631473747738258,0.4763223488723546
226,-0.20169712390585587,0.22794347400457443
227,0.08095499003260848,0.05802453489537687
228,1.6005035552299232,0.1288771290066006
229,-0.16614787903787603,0.1498117718242354
230,0.35946594453852393,0.39710359497810516
231,-0.27016856350498214,0.45910616103601454
232,-2.134623054763697,0.19569534605959482
233,1.1381140916083596,-0.12990467147010348
234,0.5767573098931356,-0.1629840987540853
235,1.1410347102922205,0.016040274351697602
236,-1.4381761394770798,0.0728242860664647
237,0.18701918353504002,0.13061753748383415
238,0.08081261728372877,0.04834613580756689
239,-1.641810007692452,-0.09313619895109107
240,0.36849005500606885,-0.23611487937941558
241,-0.6932454091977953,-0.3869928477492059
242,0.39367550126195006,-0.38299233657244924
243,-1.734648372410306,-0.43682766874347606
244,-0.9640294634361273,-0.6284056184017656
245,-0.7935321437625621,-0.8853692409258781
246,-1.6001388735885176,-0.9977714523836169
247,-0.037046231162723896,-1.0956655525641485
248,1.20342697691021,-1.0833158018631692
249,-0.11084867912772571,-0.754271422112391
250,0.5317879219241936,-0.41493136098899286
