n,u,y
0,-0.35966845567139044,0.035661653827726264
1,1.2036751014877107,0.05141425423010905
2,1.3968681196180939,0.21744510844706166
3,0.31723592758455404,0.4542136073491695
4,0.41413419203577684,0.5902279357518181
5,-0.4895498035052234,0.6846838143648273
6,-0.9141207048308895,0.44461198297676857
7,-0.9003606290309881,0.22328615591454914
8,-0.9984312679885344,-0.27229007609259176
9,0.9292048240939573,-0.3358013128208923
10,-0.05629191668093178,-0.38058026361444464
11,0.1282790949733999,-0.2840244240586846
12,-0.6399704392204456,-0.284166388148548
13,-1.0878172085644096,-0.31634784890470186
14,-1.2019541755133116,-0.4608669590887159
15,-0.8415691844772564,-0.7184446928998937
16,0.5991567147195185,-0.7280298333124233
17,0.01844008196322814,-0.7274081361086636
18,-0.45677163924420827,-0.4566862591968117
19,-0.23927840186540572,-0.44071175113544003
20,-1.427335350087018,-0.4826057938240378
21,1.2306824377006564,-0.49749124870724953
22,-1.2164154219415413,-0.5048351097852587
23,0.04238178066477212,-0.4816496284409702
24,2.1369751648960755,-0.2833677187592327
25,-2.5511902614867554,-0.18418052670606355
26,-1.406959579319153,-0.18729909586534998
27,-0.7237059839987247,-0.48477363333692636
28,0.1165516397529902,-0.7862295440085351
29,-1.7148763387690875,-0.8170728025175639
30,-0.23527948055323214,-1.032299601779688
31,-0.028427676959011872,-0.943944658787918
32,0.1705221900247991,-0.7507571917118744
33,-2.3883732943063247,-0.6592665859723283
34,0.6464356261864594,-0.7866068338855743
35,1.5968682223798234,-0.5775897623659841
36,0.4365991726349167,-0.3969016706613888
37,-0.7231163455427266,-0.0027249625191355592
38,-0.6134333623522121,-0.03298854607810991
39,-2.646308228460525,-0.19586729406829145
40,0.4760024616261362,-0.5261077448064463
41,1.5030674802640775,-0.5965656754138536
42,0.650162096489897,-0.32718120534934647
43,-2.9772645036295913,-0.26027975394170005
44,-0.42597678713161496,-0.3491844139123014
45,-0.10285642667386714,-0.6135681485293045
46,-0.48352906075718616,-0.6250065841137644
47,1.0332246946582169,-0.6051260881841599
48,-1.7442846084555321,-0.49824059230214396
49,-0.7177557794595786,-0.48966334342607815
50,0.5955752798771624,-0.5565349839178513
51,0.9909282631476152,-0.46457494054282433
52,0.16914277958713944,-0.16220356223572807
53,1.0552789244338676,0.0951033399894474
54,0.5201869448031764,0.2727957919921779
55,-1.059267961150419,0.401102895256247
56,1.2935194701429806,0.4595518596339122
57,-0.5056677868334821,0.37397400139853726
58,-1.6305724327004605,0.23772917199226812
59,0.4380360086963464,0.03978182573202217
60,1.8142718953775965,-0.07626779843373473
61,0.959172712065227,0.1936676154055183
62,0.9973325253404612,0.5382645227771744
63,0.19063861640779423,0.7474742197575485
64,-2.4650048024423383,0.630338993866873
65,0.6800286470648137,0.3306930237991441
66,0.15752781423063042,0.05678385605345804
67,-2.641126369669583,-0.1161748674527414
68,-0.6518527019065951,-0.44411099087457556
69,-0.8796846649913432,-0.796951987544067
70,1.0611266471244514,-0.8969107317268418
71,0.12337647810570324,-0.7292078812169911
72,0.2982218656977354,-0.5619514912906035
73,0.2427156209383282,-0.3015542223344825
74,-1.3280557259052312,-0.15214140141617682
75,-1.9638224945930776,-0.3570946404594871
76,0.057166665140453335,-0.5830126767827131
77,-0.29338005775920045,-0.7513365126089373
78,-0.014250752093296423,-0.7411066981715877
79,-0.16637058521525816,-0.6051319111871356
80,-0.49921711867643953,-0.4902600249904843
81,0.5551869060908952,-0.42665872431681284
82,0.19183960511132853,-0.23233159486777977
83,-0.6228839047692541,-0.08129087618049446
84,-1.899604090786357,-0.14710515766582521
85,-2.5900275502061816,-0.6324965968516103
86,-1.4407085095984313,-1.110921543419046
87,-0.15324564011150116,-1.327790640264844
88,0.91128919821284,-1.386554407848347
89,-0.41996615491067374,-1.155443479553839
90,0.6772214184157,-0.8135725076846866
91,1.1607997643442935,-0.3689903234281976
92,2.37996739281533,0.08044721936982677
93,0.2870668892446683,0.6079004777687624
94,1.4944175592675353,0.9503908992202734
95,0.23437223540164867,1.1863443058518213
96,-1.2386449327880176,1.072586755556795
97,-2.270643234553666,0.7870273372182283
98,0.2972390620755206,0.14323719179353145
99,0.8884705315099355,-0.1213004578060577
100,2.469564213913771,-0.08358404649163101
101,-0.6682649167578469,0.2575285510713175
102,0.4901525821400375,0.4835832319414292
103,-0.11585572773690406,0.4501382424854617
104,-2.368403063976702,0.24815185321981004
105,0.3748061805284154,-0.08668251872248942
106,-0.3217578118801296,-0.245532587563584
107,-1.2764107006043148,-0.3706625156549136
108,1.687811262339238,-0.5125662600381597
109,-0.6170702111319551,-0.34717862851684556
110,0.4688833205526808,-0.18276198216211365
111,-0.26542669502466054,-0.14678351485424684
112,-0.7165401490616276,-0.09254973887345737
113,-0.16788328716767614,-0.111541896564828
114,0.7930627385336956,-0.21566529975201648
115,-0.6899549395889609,-0.2525167922936893
116,-1.6514766493901536,-0.15985402255773054
117,1.7963721477456231,-0.2114869339977803
118,0.43936429679943045,-0.22806202840307713
119,-0.9590377267974494,0.07602695770201792
120,-0.09169039592660273,-0.0019035046239057676
121,-1.5647731862893202,-0.19167387779326497
122,-0.06519451830897889,-0.39781006351815057
123,0.8606304210250871,-0.4415244546882918
124,-1.9317392163238367,-0.4873316546974978
125,0.8670360218560247,-0.5189159531268467
126,0.8076404702564309,-0.4780449405007672
127,-0.2718696140803512,-0.19846379828928856
128,0.10247751609403442,0.0061220380538865235
129,-0.33343488387829984,0.017314193829841958
130,-0.44591067331802625,0.09131663634030412
131,-1.8617889790492366,-0.15334885684555527
132,1.6304031003557449,-0.3743021199861291
133,-0.6714792014687927,-0.2428098134510359
134,0.13477256648373215,-0.2243371089696107
135,-0.22784884878588252,-0.23988205781960392
136,0.4554296213753734,-0.14125678333071975
137,0.5671032416588281,-0.040705335437116144
138,-1.0212312225774307,0.06963423115356579
139,0.36229106499666497,-0.003866606355393279
140,-0.2699760852090315,-0.07445290034528154
141,-0.8835347648185112,-0.10220770295358467
142,1.2970279935412097,-0.08136352228527967
143,1.1785617445832632,0.028214309844542006
144,-0.9043964522532456,0.20664857829738714
145,-0.3022400320613513,0.34914035450298564
146,-1.0107654404609416,0.09648668363226552
147,-1.1373779553183427,-0.12654679737884422
148,-0.9824123758251028,-0.4056450578312934
149,0.5546681019487977,-0.7635980580965029
150,-1.4165852837098296,-0.7913979008024693
151,-1.4626623662112428,-0.7976237843734447
152,0.2875983947485101,-0.9324190336182954
153,-0.7196332336580128,-0.9206160387142752
154,1.2292373915639665,-0.7658907684392817
155,-0.9608268373259189,-0.6015399242808523
156,-0.48623423678366556,-0.39782725611604297
157,-0.7756195816707919,-0.5042546521302288
158,-2.3148474428126415,-0.6632791284474054
159,0.34784524628557817,-0.872589462898867
160,0.6952167214422953,-0.8402971689640779
161,0.955122704987263,-0.6647752615267604
162,-0.18845220196397422,-0.26306328241885146
163,0.6678324374127321,-0.02327634785073755
164,-0.15451560877510476,0.14596792465565217
165,-0.09423383843573262,0.20133536556588985
166,-0.8017210232205202,0.23070138066612295
167,-0.15790547771500701,-0.10868941494086487
168,-0.9434172675695394,-0.19058326863637076
169,0.59967054185928,-0.3056972676154353
170,-0.6749887881664435,-0.34712946547163903
171,-1.0456958460685555,-0.41599613059851126
172,-0.1077531253826381,-0.49888268342499503
173,-0.0588423847241854,-0.4924286896408557
174,-1.6897742145532428,-0.5821018469160354
175,-1.0706458982850466,-0.6328672330227344
176,-0.5858370310795251,-0.9269793115417844
177,0.3810604752453028,-1.0531535394010332
178,0.5208107175862352,-0.8283853438035255
179,0.7826648363488281,-0.44326915344739254
180,-0.2666647694348976,-0.19132134195423392
181,-0.8366388970125821,-0.010741877109466835
182,-1.4405831890807592,-0.1613626574561751
183,0.09864790892963123,-0.3868200580862963
184,-0.4187404019054387,-0.5017330078414713
185,0.4152003349305387,-0.5272627527607978
186,0.9909312833793994,-0.31978565819052357
187,1.9811597526568694,0.05011329938019548
188,-0.8839265822206154,0.3084035666514494
189,0.5535122554874559,0.4644223666305494
190,-1.6612628036978279,0.3792458241216267
191,1.0343526433523527,0.27961092875888216
192,-1.2224919719941287,0.07929341780898122
193,-0.13841901772945228,-0.09022083919863973
194,-1.1034425224765587,-0.2566380403557341
195,1.5516531324096188,-0.34161131807412576
196,0.5477728289295012,-0.33311007804812875
197,0.8949904292100908,0.07594367589844464
198,-0.1423264756470747,0.256928042211932
199,0.38110342699292615,0.4227838374713966
200,-1.105489917947598,0.3666203653935174
201,-0.483408538868096,0.1781211366236346
202,1.3674863685219405,-0.003959538131278535
203,-1.8577291871419543,0.029718491713298788
204,0.06432240331641041,-0.061169645793882704
205,1.2097861794485274,-0.20563133681642146
206,1.0773515529471147,0.022408625014774322
207,0.6672625485975281,0.22560206156906276
208,0.014570641771348335,0.4487472099142676
209,1.3502494357125534,0.5875377657949897
210,-0.2899638112162183,0.6406619041345041
211,-0.04278649349266872,0.5657968586034489
212,-1.6859124582578293,0.41268179473869704
213,0.3106746739515598,0.17450884751573878
214,-0.3167987209812515,-0.10342322336983131
215,-0.00012650969779109844,-0.26574642583661523
216,-2.2679035263095515,-0.3863110474706746
217,-1.1873016715895794,-0.6447987182638293
218,-0.15312020500148538,-0.8749504240778309
219,-1.2162582709487086,-1.0486141101787871
220,0.6383831340280879,-1.064910047203394
221,2.068547071235137,-0.7628842230173094
222,-0.04327871361901835,-0.26193110019014393
223,0.42434471636907867,0.06574718180125365
224,-0.4604734181909899,0.24721974471736013
225,-0.4887768092718549,0.29481173659458887
226,-1.4829632701847646,0.04320010467914494
227,0.4927310453355567,-0.18675460417567108
228,-1.3744888590830222,-0.4108801977458499
229,-0.5743029891697078,-0.5695490415188651
230,-0.6540002749277506,-0.8023105958961486
231,-1.3025094019757606,-0.7052783987579547
232,-0.8005642779898501,-0.8845798976124049
233,-0.22593254003068786,-1.069471464885295
234,0.9363639062402841,-0.8695345619836933
235,-0.12930130890415018,-0.7018558190476369
236,1.166541098898844,-0.2855933794878007
237,0.2067385929887132,-0.059260932331631655
238,0.00611639484833067,0.1709480604921214
239,0.3482244207016988,0.29321882729992177
240,-0.4216609262835267,0.2935920105295568
241,0.7699392333293184,0.24074595176808816
242,-0.0015031997943968853,0.30389163656763374
243,-0.024548049048194326,0.28687155061700553
244,1.6437135788065547,0.37649268105174516
245,-0.9760382091387472,0.4164113370058381
246,-1.1034278600873553,0.2965606014405508
247,-0.2079488766454631,0.05553162543975613
248,0.1577850562525684,-0.15918396812935828
249,-0.4487859925662027,-0.13379066647722887
250,0.7576763592009351,-0.20684411140042192
251,0.20742098071546292,-0.1339008835515684
252,0.23061642841726548,0.0363435180665445
253,-1.3969946251066179,0.005096040252043618
254,1.5423563328787937,-0.06410367975956582
255,-0.031471179849226066,0.051863231034929215
256,-0.9846800913255846,0.09856375003507074
257,1.2397221064427155,0.08580420433687755
258,-0.11398725549511335,0.2089327607999606
259,-0.812808094881055,0.206409899823586
260,-1.183965440182074,-0.01839771418768807
261,-0.09588802302232449,-0.30654249200854
262,-0.7165509699937094,-0.3406597128400298
263,-1.0583176196060946,-0.5722120530596793
264,-0.17485698581106557,-0.7305494710841544
265,-0.31364022122237073,-0.75134130027888
266,-0.625640710083413,-0.6867676621049755
267,0.8433291847209428,-0.6878642481816124
268,1.3821887173678338,-0.4840191535401217
269,1.3385559922275325,-0.05120440652826762
270,-0.44494636289612266,0.4047520466381904
271,-0.5894303919322126,0.48160498401577895
272,-1.627801511661983,0.3682209536076505
273,-0.3380009743756776,0.02563553212186659
274,-1.0269539620907704,-0.323229019258883
275,0.09864842667332949,-0.5515539638752507
276,-0.345540237851349,-0.6572698579864131
277,0.5488512784496556,-0.46179066119370615
278,-0.12326639978938696,-0.41336556194796925
279,0.37526178939598626,-0.31467355403179814
280,0.5242249414598118,-0.0911969564668323
281,-2.4686749058553503,-0.15744769944712084
282,-1.0770862797282779,-0.28888167734077524
283,0.17078745542853088,-0.6269605689682795
284,-0.0708204099547821,-0.7029336612266438
285,0.11941579851999307,-0.6463768605426248
286,-0.5621743852903556,-0.4636991327909179
287,0.6334119957891816,-0.36089390008095745
288,-0.5271068666180678,-0.36368827684156524
289,-0.327568998273901,-0.2515239277449711
290,-0.7076077336585411,-0.3487514578022772
291,0.6062350800781264,-0.23118572155956157
292,0.7256233422401319,-0.1857449879436624
293,-0.12258272870033424,-0.02551705884509261
294,0.2879047794507381,0.02670095880820942
295,-2.116542083381952,0.09759007817382376
296,0.8756579071953916,-0.09926276792668184
297,-2.0381614297342976,-0.36000905704240604
298,-0.6644833170797737,-0.5298452425589539
299,-2.4799323584056077,-0.818436214738444
300,-0.6692463548275728,-1.115386098073357
301,-0.7249852051918434,-1.3416403409043223
302,1.9157033687931724,-1.1563725104149285
303,-1.2300734203217072,-0.8618089347711575
304,-2.7468236965758672,-0.8179589547887194
305,0.0310070727562298,-0.9210634720828487
306,-0.4146706084764023,-1.0959155893843107
307,1.0568989819247785,-0.8373267174220896
